sensor_name,specie,confidence,latitude,longitude,category,timestamp_ms,tenantid
dcityforest-grabadora09,eptesicus-isabellinus,1,37.97366913,-0.822226307,bats,1756426200000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora09,eptesicus-isabellinus,1,37.97366913,-0.822226307,bats,1756422300000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora09,eptesicus-isabellinus,1,37.97366913,-0.822226307,bats,1756422900000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora09,eptesicus-isabellinus,1,37.97366913,-0.822226307,bats,1756422000000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora09,eptesicus-isabellinus,1,37.97366913,-0.822226307,bats,1756423200000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora08,eptesicus-isabellinus,1,37.95635207,-0.885202002,bats,1757885100000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora06,eptesicus-isabellinus,1,37.94770454,-0.893816956,bats,1758400500000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora09,eptesicus-isabellinus,1,37.97366913,-0.822226307,bats,1756421100000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora08,eptesicus-isabellinus,1,37.95635207,-0.885202002,bats,1758141000000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora07,eptesicus-isabellinus,1,37.95488937,-0.867550065,bats,1758141000000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora05,eptesicus-isabellinus,1,37.99880876,-0.941414553,bats,1756190700000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora08,eptesicus-isabellinus,1,37.95635207,-0.885202002,bats,1758228600000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora06,eptesicus-isabellinus,1,37.94770454,-0.893816956,bats,1757969400000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora08,eptesicus-isabellinus,1,37.95635207,-0.885202002,bats,1758054600000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora06,eptesicus-isabellinus,1,37.94770454,-0.893816956,bats,1758488700000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora05,eptesicus-isabellinus,1,37.99880876,-0.941414553,bats,1756165500000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora01,eptesicus-isabellinus,1,37.91216435,-0.766731117,bats,1756933200000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora02,eptesicus-isabellinus,1,37.95595639,-0.83218011,bats,1756244100000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora01,eptesicus-isabellinus,1,37.91216435,-0.766731117,bats,1757364300000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora06,eptesicus-isabellinus,1,37.94770454,-0.893816956,bats,1758314100000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora06,eptesicus-isabellinus,1,37.94770454,-0.893816956,bats,1757968800000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora07,eptesicus-isabellinus,1,37.95488937,-0.867550065,bats,1758141900000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora07,eptesicus-isabellinus,1,37.95488937,-0.867550065,bats,1758055500000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora07,eptesicus-isabellinus,1,37.95488937,-0.867550065,bats,1758054900000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora07,eptesicus-isabellinus,1,37.95488937,-0.867550065,bats,1758313500000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora07,eptesicus-isabellinus,1,37.95488937,-0.867550065,bats,1757969100000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora08,eptesicus-isabellinus,1,37.95635207,-0.885202002,bats,1756161600000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora09,eptesicus-isabellinus,1,37.97366913,-0.822226307,bats,1756429500000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora02,eptesicus-isabellinus,1,37.95595639,-0.83218011,bats,1756245300000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora01,eptesicus-isabellinus,1,37.91216435,-0.766731117,bats,1757192400000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora03,eptesicus-isabellinus,1,37.93359347,-0.847082099,bats,1756156500000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora07,eptesicus-isabellinus,1,37.95488937,-0.867550065,bats,1758055200000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora01,eptesicus-isabellinus,1,37.91216435,-0.766731117,bats,1757298900000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora02,eptesicus-isabellinus,1,37.95595639,-0.83218011,bats,1756277700000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora08,eptesicus-isabellinus,1,37.95635207,-0.885202002,bats,1758315300000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora08,eptesicus-isabellinus,1,37.95635207,-0.885202002,bats,1758316500000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora08,eptesicus-isabellinus,1,37.95635207,-0.885202002,bats,1757898000000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora05,eptesicus-isabellinus,1,37.99880876,-0.941414553,bats,1756191000000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora09,eptesicus-isabellinus,1,37.97366913,-0.822226307,bats,1756429200000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora09,eptesicus-isabellinus,1,37.97366913,-0.822226307,bats,1756768200000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora08,eptesicus-isabellinus,1,37.95635207,-0.885202002,bats,1757882100000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora01,eptesicus-isabellinus,1,37.91216435,-0.766731117,bats,1756932300000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora05,eptesicus-isabellinus,1,37.99880876,-0.941414553,bats,1756708800000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora08,eptesicus-isabellinus,1,37.95635207,-0.885202002,bats,1758399900000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora09,eptesicus-isabellinus,1,37.97366913,-0.822226307,bats,1756416300000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora08,eptesicus-isabellinus,1,37.95635207,-0.885202002,bats,1756170300000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora07,eptesicus-isabellinus,1,37.95488937,-0.867550065,bats,1756682100000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora08,eptesicus-isabellinus,1,37.95635207,-0.885202002,bats,1756167600000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora02,eptesicus-isabellinus,1,37.95595639,-0.83218011,bats,1756245600000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora02,eptesicus-isabellinus,1,37.95595639,-0.83218011,bats,1756249200000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora01,eptesicus-isabellinus,1,37.91216435,-0.766731117,bats,1756938900000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora09,eptesicus-isabellinus,1,37.97366913,-0.822226307,bats,1756428900000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora06,eptesicus-isabellinus,1,37.94770454,-0.893816956,bats,1756175100000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora07,eptesicus-isabellinus,1,37.95488937,-0.867550065,bats,1758264300000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora01,eptesicus-isabellinus,1,37.91216435,-0.766731117,bats,1756938000000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora09,eptesicus-isabellinus,1,37.97366913,-0.822226307,bats,1756425300000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora01,eptesicus-isabellinus,1,37.91216435,-0.766731117,bats,1757276700000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora05,eptesicus-isabellinus,1,37.99880876,-0.941414553,bats,1756103400000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora01,eptesicus-isabellinus,1,37.91216435,-0.766731117,bats,1757115900000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora06,eptesicus-isabellinus,1,37.94770454,-0.893816956,bats,1757976600000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora02,eptesicus-isabellinus,1,37.95595639,-0.83218011,bats,1756172700000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora05,eptesicus-isabellinus,1,37.99880876,-0.941414553,bats,1756260600000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora01,eptesicus-isabellinus,1,37.91216435,-0.766731117,bats,1756935300000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora07,eptesicus-isabellinus,1,37.95488937,-0.867550065,bats,1756330200000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora01,eptesicus-isabellinus,1,37.91216435,-0.766731117,bats,1757191500000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora07,eptesicus-isabellinus,1,37.95488937,-0.867550065,bats,1756761000000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora07,eptesicus-isabellinus,1,37.95488937,-0.867550065,bats,1757919300000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora01,eptesicus-isabellinus,1,37.91216435,-0.766731117,bats,1756940400000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora07,eptesicus-isabellinus,1,37.95488937,-0.867550065,bats,1756334400000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora08,eptesicus-isabellinus,1,37.95635207,-0.885202002,bats,1756167300000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora01,eptesicus-isabellinus,1,37.91216435,-0.766731117,bats,1756850700000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora07,eptesicus-isabellinus,1,37.95488937,-0.867550065,bats,1758227400000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora01,eptesicus-isabellinus,1,37.91216435,-0.766731117,bats,1756941000000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora09,eptesicus-isabellinus,1,37.97366913,-0.822226307,bats,1758322500000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora10,eptesicus-isabellinus,1,37.94973231,-0.919373105,bats,1756330800000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora02,eptesicus-isabellinus,1,37.95595639,-0.83218011,bats,1756246500000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora07,eptesicus-isabellinus,1,37.95488937,-0.867550065,bats,1756363500000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora08,eptesicus-isabellinus,1,37.95635207,-0.885202002,bats,1757969400000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora02,eptesicus-isabellinus,1,37.95595639,-0.83218011,bats,1756257300000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora07,eptesicus-isabellinus,1,37.95488937,-0.867550065,bats,1758141300000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora09,eptesicus-isabellinus,1,37.97366913,-0.822226307,bats,1756164300000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora01,eptesicus-isabellinus,1,37.91216435,-0.766731117,bats,1756942200000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora02,eptesicus-isabellinus,1,37.95595639,-0.83218011,bats,1756186200000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora07,eptesicus-isabellinus,1,37.95488937,-0.867550065,bats,1757998800000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora06,eptesicus-isabellinus,1,37.94770454,-0.893816956,bats,1758587400000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora07,eptesicus-isabellinus,1,37.95488937,-0.867550065,bats,1756362600000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora06,eptesicus-isabellinus,1,37.94770454,-0.893816956,bats,1758228000000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora01,eptesicus-isabellinus,1,37.91216435,-0.766731117,bats,1756760700000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora08,eptesicus-isabellinus,1,37.95635207,-0.885202002,bats,1758227400000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora01,eptesicus-isabellinus,1,37.91216435,-0.766731117,bats,1757117700000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora08,eptesicus-isabellinus,1,37.95635207,-0.885202002,bats,1758317700000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora01,eptesicus-isabellinus,1,37.91216435,-0.766731117,bats,1756761900000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora02,eptesicus-isabellinus,1,37.95595639,-0.83218011,bats,1756246800000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora09,eptesicus-isabellinus,1,37.97366913,-0.822226307,bats,1756267800000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora01,eptesicus-isabellinus,1,37.91216435,-0.766731117,bats,1756936800000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora06,eptesicus-isabellinus,1,37.94770454,-0.893816956,bats,1758318600000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora02,eptesicus-isabellinus,1,37.95595639,-0.83218011,bats,1756160700000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora02,eptesicus-isabellinus,1,37.95595639,-0.83218011,bats,1756341300000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora07,eptesicus-isabellinus,1,37.95488937,-0.867550065,bats,1756708800000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora09,eptesicus-isabellinus,1,37.97366913,-0.822226307,bats,1756092300000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora09,eptesicus-isabellinus,1,37.97366913,-0.822226307,bats,1758316200000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora05,eptesicus-isabellinus,1,37.99880876,-0.941414553,bats,1756084500000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora07,eptesicus-isabellinus,1,37.95488937,-0.867550065,bats,1757795400000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora09,eptesicus-isabellinus,1,37.97366913,-0.822226307,bats,1758660000000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora07,eptesicus-isabellinus,1,37.95488937,-0.867550065,bats,1757659500000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora09,eptesicus-isabellinus,1,37.97366913,-0.822226307,bats,1758316500000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora08,eptesicus-isabellinus,1,37.95635207,-0.885202002,bats,1756170000000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora02,eptesicus-isabellinus,1,37.95595639,-0.83218011,bats,1756160400000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora07,eptesicus-isabellinus,1,37.95488937,-0.867550065,bats,1757831700000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora02,eptesicus-isabellinus,1,37.95595639,-0.83218011,bats,1756085100000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora09,eptesicus-isabellinus,1,37.97366913,-0.822226307,bats,1756431600000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora05,eptesicus-isabellinus,1,37.99880876,-0.941414553,bats,1758141300000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora07,eptesicus-isabellinus,1,37.95488937,-0.867550065,bats,1757632200000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora01,eptesicus-isabellinus,1,37.91216435,-0.766731117,bats,1756936200000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora08,eptesicus-isabellinus,1,37.95635207,-0.885202002,bats,1758229200000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora08,eptesicus-isabellinus,1,37.95635207,-0.885202002,bats,1758318600000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora03,eptesicus-isabellinus,1,37.93359347,-0.847082099,bats,1756605600000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora08,eptesicus-isabellinus,1,37.95635207,-0.885202002,bats,1756183500000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora09,eptesicus-isabellinus,1,37.97366913,-0.822226307,bats,1756420800000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora07,eptesicus-isabellinus,1,37.95488937,-0.867550065,bats,1757887200000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora01,eptesicus-isabellinus,1,37.91216435,-0.766731117,bats,1756765500000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora08,eptesicus-isabellinus,1,37.95635207,-0.885202002,bats,1756155900000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora10,eptesicus-isabellinus,1,37.94973231,-0.919373105,bats,1756262400000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora02,eptesicus-isabellinus,1,37.95595639,-0.83218011,bats,1756245000000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora10,eptesicus-isabellinus,1,37.94973231,-0.919373105,bats,1756350300000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora08,eptesicus-isabellinus,1,37.95635207,-0.885202002,bats,1757824500000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora01,eptesicus-isabellinus,1,37.91216435,-0.766731117,bats,1756760400000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora06,eptesicus-isabellinus,1,37.94770454,-0.893816956,bats,1756175400000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora09,eptesicus-isabellinus,1,37.97366913,-0.822226307,bats,1758576900000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora08,eptesicus-isabellinus,1,37.95635207,-0.885202002,bats,1758231300000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora02,eptesicus-isabellinus,1,37.95595639,-0.83218011,bats,1756166400000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora08,eptesicus-isabellinus,1,37.95635207,-0.885202002,bats,1757883900000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora08,eptesicus-isabellinus,1,37.95635207,-0.885202002,bats,1756170600000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora08,eptesicus-isabellinus,1,37.95635207,-0.885202002,bats,1756247100000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora01,eptesicus-isabellinus,1,37.91216435,-0.766731117,bats,1757040900000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora06,eptesicus-isabellinus,1,37.94770454,-0.893816956,bats,1757969700000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora01,eptesicus-isabellinus,1,37.91216435,-0.766731117,bats,1757111700000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora09,eptesicus-isabellinus,1,37.97366913,-0.822226307,bats,1756162500000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora05,eptesicus-isabellinus,1,37.99880876,-0.941414553,bats,1756432500000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora09,eptesicus-isabellinus,1,37.97366913,-0.822226307,bats,1756099500000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora09,eptesicus-isabellinus,1,37.97366913,-0.822226307,bats,1758500100000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora04,eptesicus-isabellinus,1,37.91717908,-0.864859565,bats,1756359600000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora07,eptesicus-isabellinus,1,37.95488937,-0.867550065,bats,1756536300000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora02,eptesicus-isabellinus,1,37.95595639,-0.83218011,bats,1756096200000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora07,eptesicus-isabellinus,1,37.95488937,-0.867550065,bats,1756709700000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora07,eptesicus-isabellinus,1,37.95488937,-0.867550065,bats,1758143700000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora02,eptesicus-isabellinus,1,37.95595639,-0.83218011,bats,1756167900000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora07,eptesicus-isabellinus,1,37.95488937,-0.867550065,bats,1757623500000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora07,eptesicus-isabellinus,1,37.95488937,-0.867550065,bats,1757799600000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora02,eptesicus-isabellinus,1,37.95595639,-0.83218011,bats,1756169700000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora07,eptesicus-isabellinus,1,37.95488937,-0.867550065,bats,1756087200000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora08,eptesicus-isabellinus,1,37.95635207,-0.885202002,bats,1756166100000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora02,eptesicus-isabellinus,1,37.95595639,-0.83218011,bats,1756350600000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora09,eptesicus-isabellinus,1,37.97366913,-0.822226307,bats,1756431900000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora03,eptesicus-isabellinus,1,37.93359347,-0.847082099,bats,1756245000000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora01,eptesicus-isabellinus,1,37.91216435,-0.766731117,bats,1757295000000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora08,eptesicus-isabellinus,1,37.95635207,-0.885202002,bats,1757898300000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora07,eptesicus-isabellinus,1,37.95488937,-0.867550065,bats,1756424100000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora07,eptesicus-isabellinus,1,37.95488937,-0.867550065,bats,1756709400000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora08,eptesicus-isabellinus,1,37.95635207,-0.885202002,bats,1757895000000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora09,eptesicus-isabellinus,1,37.97366913,-0.822226307,bats,1758321900000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora01,eptesicus-isabellinus,1,37.91216435,-0.766731117,bats,1757204400000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora05,eptesicus-isabellinus,1,37.99880876,-0.941414553,bats,1756081500000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora06,eptesicus-isabellinus,1,37.94770454,-0.893816956,bats,1758069600000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora06,eptesicus-isabellinus,1,37.94770454,-0.893816956,bats,1756164600000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora10,eptesicus-isabellinus,1,37.94973231,-0.919373105,bats,1756247400000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora02,eptesicus-isabellinus,1,37.95595639,-0.83218011,bats,1756086300000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora02,eptesicus-isabellinus,1,37.95595639,-0.83218011,bats,1756092600000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora03,eptesicus-isabellinus,1,37.93359347,-0.847082099,bats,1756416600000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora02,eptesicus-isabellinus,1,37.95595639,-0.83218011,bats,1756168200000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora07,eptesicus-isabellinus,1,37.95488937,-0.867550065,bats,1756687500000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora01,eptesicus-isabellinus,1,37.91216435,-0.766731117,bats,1757296800000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora07,eptesicus-isabellinus,1,37.95488937,-0.867550065,bats,1757884800000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora07,eptesicus-isabellinus,1,37.95488937,-0.867550065,bats,1757052600000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora02,eptesicus-isabellinus,1,37.95595639,-0.83218011,bats,1756766400000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora02,eptesicus-isabellinus,1,37.95595639,-0.83218011,bats,1756182600000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora06,eptesicus-isabellinus,1,37.94770454,-0.893816956,bats,1758344400000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora02,eptesicus-isabellinus,1,37.95595639,-0.83218011,bats,1756344000000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora02,eptesicus-isabellinus,1,37.95595639,-0.83218011,bats,1756353900000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora07,eptesicus-isabellinus,1,37.95488937,-0.867550065,bats,1756934400000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora07,eptesicus-isabellinus,1,37.95488937,-0.867550065,bats,1757745600000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora09,eptesicus-isabellinus,1,37.97366913,-0.822226307,bats,1758324900000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora09,eptesicus-isabellinus,1,37.97366913,-0.822226307,bats,1758403200000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora02,eptesicus-isabellinus,1,37.95595639,-0.83218011,bats,1756087200000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora09,eptesicus-isabellinus,1,37.97366913,-0.822226307,bats,1758229500000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora09,eptesicus-isabellinus,1,37.97366913,-0.822226307,bats,1758324000000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora02,eptesicus-isabellinus,1,37.95595639,-0.83218011,bats,1756766100000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora07,eptesicus-isabellinus,1,37.95488937,-0.867550065,bats,1756448100000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora07,eptesicus-isabellinus,1,37.95488937,-0.867550065,bats,1757655600000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora02,eptesicus-isabellinus,1,37.95595639,-0.83218011,bats,1756251300000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora05,eptesicus-isabellinus,1,37.99880876,-0.941414553,bats,1756086300000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora09,eptesicus-isabellinus,1,37.97366913,-0.822226307,bats,1756599900000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora06,eptesicus-isabellinus,1,37.94770454,-0.893816956,bats,1758495900000,508c07b3ed3d11f09bedb7a98f02fc13
